,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Surface reelle bati,Nombre pieces principales,Surface terrain
816405,10/01/2020,Vente,"840000,00",11.0,BD,3663,FLANDRIN,75016.0,EC,19,,52,"91,16",54.0,,,,,,,,2,2.0,75.0,2.0,
816406,13/01/2020,Vente,"256000,00",20.0,RUE,9603,DE VARIZE,75016.0,AV,15,,63,"24,39",64.0,"24,34",,,,,,,2,2.0,25.0,2.0,
816407,06/01/2020,Vente,"20000,00",7.0,RUE,0071,ADOLPHE YVON,75016.0,EI,18,,39,,,,,,,,,,1,3.0,0.0,0.0,
816408,14/01/2020,Vente,"275000,00",16.0,RUE,1072,BOIS LE VENT,75016.0,CI,14,,13,"56,80",42.0,,,,,,,,2,4.0,238.0,0.0,
816409,10/01/2020,Vente,"3500000,00",4.0,AV,8301,RODIN,75016.0,DI,13,,236,"205,19",302.0,,347.0,,,,,,3,2.0,115.0,5.0,
816410,10/01/2020,Vente,"3500000,00",4.0,AV,8301,RODIN,75016.0,DI,13,,277,,,,,,,,,,1,3.0,0.0,0.0,
816411,10/01/2020,Vente,"3500000,00",4.0,AV,8301,RODIN,75016.0,DI,13,,353,,,,,,,,,,1,3.0,0.0,0.0,
816412,10/01/2020,Vente,"3500000,00",4.0,AV,8301,RODIN,75016.0,DI,13,,352,,,,,,,,,,1,3.0,0.0,0.0,
816413,10/01/2020,Vente,"3500000,00",4.0,AV,8301,RODIN,75016.0,DI,13,,271,,,,,,,,,,1,3.0,0.0,0.0,
816414,07/01/2020,Vente,"73000,00",16.0,RUE,7356,PETRARQUE,75016.0,DT,11,,130,,,,,,,,,,1,3.0,0.0,0.0,
816415,15/01/2020,Vente,"3950000,00",60.0,AV,9761,VICTOR HUGO,75016.0,FE,13,,135,,,,,,,,,,1,2.0,63.0,2.0,
816416,15/01/2020,Vente,"3950000,00",60.0,AV,9761,VICTOR HUGO,75016.0,FE,13,,13,"259,70",,,,,,,,,1,2.0,251.0,5.0,
816417,10/01/2020,Vente,"2200000,00",1.0,RUE,8872,SCHEFFER,75016.0,DP,85,,1038,,1100.0,,1109.0,,,,,,3,2.0,176.0,6.0,
816418,06/01/2020,Vente,"640320,00",44.0,RUE,6324,MICHEL ANGE,75016.0,AO,6,,272,,347.0,,,,,,,,2,2.0,59.0,3.0,
816419,06/01/2020,Vente,"640000,00",20.0,RUE,8029,DU RANELAGH,75016.0,CD,23,,106,,125.0,"63,01",,,,,,,2,2.0,70.0,3.0,
816420,08/01/2020,Vente,"31650000,00",7.0,RUE,5521,LEO DELIBES,75016.0,FL,33,,,,,,,,,,,,0,4.0,1508.0,0.0,344.0
816421,16/01/2020,Vente,"2270000,00",26.0,RUE,5283,LALO,75016.0,EV,34,,106,,124.0,"182,41",,,,,,,2,2.0,175.0,4.0,
816422,09/01/2020,Vente,"975000,00",4.0,AV,3319,ERLANGER,75016.0,AN,25,,6,"78,96",,,,,,,,,1,2.0,73.0,4.0,
816423,08/01/2020,Vente,"934000,00",7.0,RUE,6118,DES MARRONNIERS,75016.0,CK,25,,10,,27.0,"69,14",,,,,,,2,2.0,68.0,4.0,
816424,16/01/2020,Vente,"4500000,00",97.0,AV,9761,VICTOR HUGO,75016.0,DX,53,,14,"311,15",,,,,,,,,1,4.0,322.0,0.0,
816425,07/01/2020,Vente,"320000,00",43.0,AV,9706,DE VERSAILLES,75016.0,CA,41,,6,"27,08",,,,,,,,,1,2.0,28.0,1.0,
816426,16/01/2020,Vente,"699000,00",27.0,RUE,0503,DE L ASSOMPTION,75016.0,BT,77,,14,"63,65",77.0,,,,,,,,2,2.0,65.0,4.0,
816427,16/01/2020,Vente,"2110000,00",2.0,RUE,6118,DES MARRONNIERS,75016.0,CK,7,,141,"179,77",,,,,,,,,1,2.0,170.0,6.0,
816428,07/01/2020,Vente,"1170273,00",175.0,AV,9761,VICTOR HUGO,75016.0,EB,19,,11,,,,,,,,,,1,3.0,0.0,0.0,
816429,07/01/2020,Vente,"1170273,00",175.0,AV,9761,VICTOR HUGO,75016.0,EB,19,,26,,4.0,"111,09",,,,,,,2,2.0,114.0,3.0,
816430,15/01/2020,Vente,"852966,00",158.0,RUE,7587,DE LA POMPE,75016.0,DX,30,,68,,80.0,"60,02",,,,,,,2,2.0,91.0,3.0,
816431,09/01/2020,Vente,"156000,00",9.0,RUE,6324,MICHEL ANGE,75016.0,AN,57,,18,"10,23",21.0,,,,,,,,2,3.0,0.0,0.0,
816432,16/01/2020,Vente,"230300,00",19.0,RUE,5042,JOUVENET,75016.0,AQ,32,,133,,76.0,"26,73",,,,,,,2,2.0,35.0,1.0,
816433,15/01/2020,Vente,"1700000,00",15.0,RUE,7587,DE LA POMPE,75016.0,DM,23,,4,"143,80",,,,,,,,,1,3.0,0.0,0.0,
816434,15/01/2020,Vente,"1700000,00",15.0,RUE,7587,DE LA POMPE,75016.0,DM,23,,4,"143,80",,,,,,,,,1,2.0,150.0,6.0,
816435,09/01/2020,Vente,"1225000,00",56.0,RUE,2817,DOCTEUR BLANCHE,75016.0,BS,5,,28,"105,85",29.0,,64.0,,65.0,,,,4,2.0,85.0,6.0,
816436,09/01/2020,Vente,"1225000,00",56.0,RUE,2817,DOCTEUR BLANCHE,75016.0,BS,5,,28,"105,85",,,,,,,,,1,4.0,20.0,0.0,
816437,09/01/2020,Vente,"1225000,00",56.0,RUE,2817,DOCTEUR BLANCHE,75016.0,BS,5,,51,,,,,,,,,,1,3.0,0.0,0.0,
816438,07/01/2020,Vente,"140000,00",32.0,AV,6626,MOZART,75016.0,CN,32,,71,"14,35",,,,,,,,,1,2.0,16.0,1.0,
816439,13/01/2020,Vente,"509010,00",7.0,RUE,1058,BOILEAU,75016.0,AM,4,,18,"48,85",,,,,,,,,1,2.0,45.0,2.0,
816440,06/01/2020,Vente,"50000,00",13.0,RUE,3545,FELICIEN DAVID,75016.0,CA,19,,125,,,,,,,,,,1,3.0,0.0,0.0,
816441,06/01/2020,Vente,"50000,00",13.0,RUE,3545,FELICIEN DAVID,75016.0,CA,19,,126,,,,,,,,,,1,3.0,0.0,0.0,
816442,21/01/2020,Vente,"266000,00",32.0,RUE,2078,CLAUDE LORRAIN,75016.0,AQ,64,,204,,44.0,"30,52",,,,,,,2,2.0,30.0,1.0,
816443,10/01/2020,Vente,"2977300,00",2.0,SQ,0137,ALBONI,75016.0,CG,4,,2,"270,00",,,,,,,,,1,3.0,0.0,0.0,
816444,10/01/2020,Vente,"2977300,00",2.0,SQ,0137,ALBONI,75016.0,CG,4,,2,"270,00",,,,,,,,,1,2.0,260.0,6.0,
816445,10/01/2020,Vente,"2977300,00",2.0,SQ,0137,ALBONI,75016.0,CG,4,,2,"270,00",,,,,,,,,1,3.0,0.0,0.0,
816446,10/01/2020,Vente,"2977300,00",2.0,SQ,0137,ALBONI,75016.0,CG,4,,2,"270,00",,,,,,,,,1,3.0,0.0,0.0,
816447,06/01/2020,Vente,"885714,00",47.0,BD,9107,SUCHET,75016.0,BN,17,,29,,61.0,,,,,,,,2,2.0,73.0,1.0,
816448,16/01/2020,Vente,"18000,00",6.0,RUE,4123,GEORGES BIZET,75016.0,FP,39,,17,,,,,,,,,,1,3.0,0.0,0.0,
816449,14/01/2020,Vente,"145000,00",115.0,AV,9761,VICTOR HUGO,75016.0,DX,63,,22,"10,22",,,,,,,,,1,3.0,0.0,0.0,
816450,09/01/2020,Vente,"430000,00",21.0,RUE,4116,GEORGE SAND,75016.0,BW,58,,1,"62,31",,,,,,,,,1,4.0,69.0,0.0,
816451,03/01/2020,Vente,"12000,00",44.0,AV,6626,MOZART,75016.0,CN,36,,8,,,,,,,,,,1,3.0,0.0,0.0,
816452,10/01/2020,Vente,"879000,00",15.0,RUE,1741,CHANEZ,75016.0,AZ,48,,44,"74,78",,,,,,,,,1,2.0,75.0,3.0,
816453,20/01/2020,Vente,"1250000,00",19.0,RUE,8066,RAYNOUARD,75016.0,CF,31,,2007,"99,50",,,,,,,,,1,2.0,102.0,3.0,
816454,20/01/2020,Vente,"280000,00",31.0,RUE,6864,OCTAVE FEUILLET,75016.0,DH,32,,13,"33,70",24.0,,74.0,,80.0,,,,4,2.0,37.0,2.0,
816455,20/01/2020,Vente,"4000,00",3.0,RUE,5453,LECONTE DE LISLE,75016.0,BX,75,,34,,,,,,,,,,1,2.0,90.0,4.0,
816456,13/01/2020,Vente,"1280000,00",63.0,AV,4271,LA GRANDE ARMEE,75016.0,EZ,5,,25,,29.0,,6.0,"98,15",,,,,3,2.0,93.0,4.0,
816457,13/01/2020,Vente,"562000,00",2.0,AV,6362,MILLERET DE BROU,75016.0,BU,8,,102,,,,,,,,,,1,3.0,0.0,0.0,
816458,13/01/2020,Vente,"562000,00",2.0,AV,6362,MILLERET DE BROU,75016.0,BU,8,,117,"41,18",,,,,,,,,1,2.0,43.0,2.0,
816459,09/01/2020,Vente,"335000,00",4.0,RUE,5283,LALO,75016.0,EV,53,,1,"28,50",,,,,,,,,1,2.0,30.0,2.0,
816460,20/01/2020,Vente,"1450000,00",10.0,BD,3207,EMILE AUGIER,75016.0,DN,18,,1,"129,91",52.0,,,,,,,,2,4.0,130.0,0.0,
816461,10/01/2020,Vente,"400000,00",14.0,RUE,0088,AGAR,75016.0,BZ,50,,6,"34,62",,,,,,,,,1,2.0,35.0,1.0,
816462,15/01/2020,Vente,"1060000,00",50.0,RUE,7263,PERGOLESE,75016.0,EW,21,,46,,54.0,,,,,,,,2,2.0,78.0,4.0,
816463,10/01/2020,Vente,"430000,00",96.0,RUE,3487,DE LA FAISANDERIE,75016.0,ED,26,,40,"43,78",,,,,,,,,1,2.0,43.0,2.0,
816464,17/01/2020,Vente,"25000,00",61.0,RUE,7087,DE PASSY,75016.0,CI,124,,509,"18,99",,,,,,,,,1,3.0,0.0,0.0,
816465,06/01/2020,Vente,"425000,00",22.0,RUE,6771,NICOLO,75016.0,DO,26,,155,,,,,,,,,,1,3.0,0.0,0.0,
816466,06/01/2020,Vente,"425000,00",22.0,RUE,6771,NICOLO,75016.0,DO,26,,4,"54,90",64.0,,,,,,,,2,2.0,50.0,2.0,
816467,06/01/2020,Vente,"42000,00",5.0,RUE,5042,JOUVENET,75016.0,AR,19,,171,"20,09",,,,,,,,,1,3.0,0.0,0.0,
816468,17/01/2020,Vente,"577974,00",40.0,RUE,3320,ERLANGER,75016.0,AO,2,,1304,"55,95",1324.0,,,,,,,,2,2.0,75.0,3.0,
816469,14/01/2020,Vente,"510700,00",25.0,RUE,7186,PAUL VALERY,75016.0,FE,27,,21,"44,24",94.0,,,,,,,,2,2.0,43.0,2.0,
816470,06/01/2020,Vente,"504199,00",9.0,RUE,6324,MICHEL ANGE,75016.0,AN,56,,10,"42,03",21.0,,33.0,"42,03",42.0,,,,4,2.0,37.0,2.0,
816471,06/01/2020,Vente,"504199,00",9.0,RUE,6324,MICHEL ANGE,75016.0,AN,56,,11,,,,,,,,,,1,3.0,0.0,0.0,
816472,06/01/2020,Vente,"504199,00",9.0,RUE,6324,MICHEL ANGE,75016.0,AN,56,,12,,,,,,,,,,1,3.0,0.0,0.0,
816473,02/01/2020,Vente,"220000,00",14.0,SQ,0137,ALBONI,75016.0,CG,22,,61,"14,80",,,,,,,,,1,2.0,14.0,1.0,
816474,02/01/2020,Vente,"195240,00",44.0,RUE,3487,DE LA FAISANDERIE,75016.0,EE,16,,27,,,,,,,,,,1,3.0,0.0,0.0,
816475,02/01/2020,Vente,"195240,00",44.0,RUE,3487,DE LA FAISANDERIE,75016.0,EE,16,,21,"17,74",,,,,,,,,1,3.0,0.0,0.0,
816476,17/01/2020,Vente,"300000,00",22.0,RUE,7186,PAUL VALERY,75016.0,FF,19,,170,"24,87",46.0,,,,,,,,2,2.0,25.0,1.0,
816477,03/01/2020,Vente,"700000,00",15.0,RUE,2722,DESBORDES VALMORE,75016.0,DL,54,,12,"62,26",43.0,,,,,,,,2,2.0,70.0,2.0,
816478,06/01/2020,Vente,"815000,00",3.0,RUE,6390,DE LA MISSION MARCHAND,75016.0,BW,2,,22,,5.0,"71,18",,,,,,,2,2.0,69.0,3.0,
816479,15/01/2020,Vente,"3245154,00",4.0,AV,6486,DE MONTESPAN,75016.0,EB,12,,13,,,,,,,,,,1,3.0,0.0,0.0,
816480,15/01/2020,Vente,"3245154,00",4.0,AV,6486,DE MONTESPAN,75016.0,EB,12,,119,"204,69",38.0,,,,,,,,2,2.0,200.0,5.0,
816481,02/01/2020,Vente,"2185000,00",59.0,BD,6639,MURAT,75016.0,AY,15,,31,,38.0,,6.0,"200,00",8.0,,,,4,2.0,195.0,4.0,
816482,10/01/2020,Vente,"631800,00",8.0,RUE,5397,LAURENT PICHAT,75016.0,ET,16,,47,"54,40",,,,,,,,,1,2.0,52.0,2.0,
816483,06/01/2020,Vente,"745000,00",90.0,RUE,8066,RAYNOUARD,75016.0,CD,13,,18,"66,49",77.0,,,,,,,,2,2.0,69.0,3.0,
816484,16/01/2020,Vente,"1100000,00",4.0,RUE,4436,GUY DE MAUPASSANT,75016.0,DI,86,,34,,5.0,"106,75",,,,,,,2,2.0,106.0,4.0,
816485,15/01/2020,Vente,"154000,00",13.0,RUE,4357,GUDIN,75016.0,AD,10,,114,,26.0,"13,97",,,,,,,2,2.0,13.0,1.0,
816486,09/01/2020,Vente,"158500,00",13.0,RUE,5042,JOUVENET,75016.0,AQ,39,,1110,,,,,,,,,,1,2.0,15.0,1.0,
816487,15/01/2020,Vente,"792914,00",16.0,RUE,5042,JOUVENET,75016.0,AI,20,,14,,3.0,"78,67",,,,,,,2,2.0,80.0,3.0,
816488,13/01/2020,Vente,"256500,00",50.0,AV,3696,FOCH,75016.0,FA,1,,110,"18,50",,,,,,,,,1,2.0,19.0,1.0,
816489,06/01/2020,Vente,"40000,00",45.0,RUE,1058,BOILEAU,75016.0,AP,80,,314,,,,,,,,,,1,3.0,0.0,0.0,
816490,22/01/2020,Vente,"32000,00",4.0,SQ,6351,MIGNOT,75016.0,DT,35,,118,,,,,,,,,,1,3.0,0.0,0.0,
816491,06/01/2020,Vente,"582000,00",1.0,AV,6626,MOZART,75016.0,CM,30,,94,,,,,,,,,,1,3.0,0.0,0.0,
816492,06/01/2020,Vente,"582000,00",5.0,AV,6626,MOZART,75016.0,CM,30,,118,"38,79",,,,,,,,,1,2.0,40.0,2.0,
816493,06/01/2020,Vente,"582000,00",5.0,AV,6626,MOZART,75016.0,CM,30,,121,,,,,,,,,,1,3.0,0.0,0.0,
816494,14/01/2020,Vente,"700000,00",23.0,RUE,8872,SCHEFFER,75016.0,DK,61,,57,"66,00",,,,,,,,,1,2.0,65.0,2.0,
816495,08/01/2020,Vente,"420000,00",47.0,RUE,3320,ERLANGER,75016.0,AO,3,,137,"38,37",263.0,,,,,,,,2,2.0,38.0,1.0,
816496,17/01/2020,Vente,"220000,00",14.0,RUE,2491,DE LA CURE,75016.0,BT,51,,113,"9,75",,,,,,,,,1,3.0,0.0,0.0,
816497,17/01/2020,Vente,"220000,00",14.0,RUE,2491,DE LA CURE,75016.0,BT,51,,120,,,,,,,,,,1,3.0,0.0,0.0,
816498,17/01/2020,Vente,"220000,00",14.0,RUE,2491,DE LA CURE,75016.0,BT,51,,112,"8,38",,,,,,,,,1,3.0,0.0,0.0,
816499,10/01/2020,Vente,"1200000,00",89.0,RUE,0503,DE L ASSOMPTION,75016.0,BN,9,,51,,,,,,,,,,1,3.0,0.0,0.0,
816500,10/01/2020,Vente,"1200000,00",4.0,RUE,2817,DOCTEUR BLANCHE,75016.0,BN,9,,153,"105,35",6.0,,,,,,,,2,2.0,103.0,4.0,
816501,08/01/2020,Vente,"3290000,00",11.0,BD,2674,DELESSERT,75016.0,CG,12,,3,"279,55",,,,,,,,,1,3.0,0.0,0.0,
816502,08/01/2020,Vente,"3290000,00",11.0,BD,2674,DELESSERT,75016.0,CG,12,,3,"279,55",,,,,,,,,1,2.0,227.0,7.0,
816503,08/01/2020,Vente,"3290000,00",11.0,BD,2674,DELESSERT,75016.0,CG,12,,3,"279,55",,,,,,,,,1,3.0,0.0,0.0,
816504,24/01/2020,Vente,"1284000,00",4.0,AV,6362,MILLERET DE BROU,75016.0,BU,8,,212,,,,,,,,,,1,3.0,0.0,0.0,
816505,24/01/2020,Vente,"1284000,00",4.0,AV,6362,MILLERET DE BROU,75016.0,BU,8,,211,,,,,,,,,,1,3.0,0.0,0.0,
816506,24/01/2020,Vente,"1284000,00",2.0,AV,6362,MILLERET DE BROU,75016.0,BU,8,,107,,116.0,"94,76",,,,,,,2,2.0,98.0,3.0,
816507,16/01/2020,Vente,"657500,00",6.0,AV,9253,THEOPHILE GAUTIER,75016.0,BZ,56,,9,"61,17",,,,,,,,,1,2.0,60.0,4.0,
816508,13/01/2020,Echange,"50000,00",1.0,RUE,7263,PERGOLESE,75016.0,FA,16,,24,,,,,,,,,,1,2.0,6.0,1.0,
816509,13/01/2020,Vente,"474190,00",49.0,AV,7149,PAUL DOUMER,75016.0,DO,35,,240,"42,92",,,,,,,,,1,2.0,50.0,1.0,
816510,09/01/2020,Vente,"1400000,00",20.0,RUE,4893,JEAN GIRAUDOUX,75016.0,FI,39,,12,,9.0,"123,30",,,,,,,2,2.0,121.0,5.0,
816511,13/01/2020,Vente,"1650000,00",84.0,AV,5159,KLEBER,75016.0,FL,57,,42,"12,87",49.0,,5.0,"143,35",,,,,3,2.0,140.0,4.0,
816512,15/01/2020,Vente,"3250000,00",83.0,AV,8059,RAYMOND POINCARE,75016.0,DX,91,,37,"4,68",,,,,,,,,1,3.0,0.0,0.0,
816513,15/01/2020,Vente,"3250000,00",83.0,AV,8059,RAYMOND POINCARE,75016.0,DX,91,,12,,15.0,"305,50",16.0,,25.0,,53.0,,5,2.0,322.0,7.0,
816514,15/01/2020,Vente,"3250000,00",83.0,AV,8059,RAYMOND POINCARE,75016.0,DX,91,,38,"5,13",,,,,,,,,1,3.0,0.0,0.0,
816515,16/01/2020,Vente,"50000,00",17.0,RUE,1680,DE CHAILLOT,75016.0,FO,11,,120,,,,,,,,,,1,3.0,0.0,0.0,
816516,13/01/2020,Vente,"441600,00",10.0,RUE,2643,DEGAS,75016.0,CA,3,,10,,24.0,"50,46",,,,,,,2,2.0,51.0,2.0,
816517,10/01/2020,Vente,"645000,00",10.0,RUE,8527,SAINT DIDIER,75016.0,FL,23,,28,,,,,,,,,,1,2.0,65.0,3.0,
816518,13/01/2020,Vente,"40000,00",30.0,RUE,2078,CLAUDE LORRAIN,75016.0,AQ,64,,169,,,,,,,,,,1,3.0,0.0,0.0,
816519,10/01/2020,Vente,"51000,00",46.0,RUE,9362,DE LA TOUR,75016.0,DP,51,,528,,,,,,,,,,1,3.0,0.0,0.0,
816520,09/01/2020,Vente,"1300000,00",154.0,AV,9761,VICTOR HUGO,75016.0,ED,99,,1,"80,63",,,,,,,,,1,1.0,137.0,2.0,
816521,09/01/2020,Vente,"1300000,00",154.0,AV,9761,VICTOR HUGO,75016.0,ED,99,,22,,,,,,,,,,1,3.0,0.0,0.0,
816522,17/01/2020,Vente,"344000,00",5.0,RUE,6649,DE MUSSET,75016.0,AR,19,,312,"30,01",,,,,,,,,1,2.0,28.0,1.0,
816523,22/01/2020,Vente,"809500,00",21.0,AV,9706,DE VERSAILLES,75016.0,CA,50,,131,"70,04",,,,,,,,,1,2.0,62.0,2.0,
816524,24/01/2020,Vente,"1288000,00",37.0,RUE,8066,RAYNOUARD,75016.0,CF,35,,11,,,,,,,,,,1,3.0,0.0,0.0,
816525,24/01/2020,Vente,"1288000,00",37.0,RUE,8066,RAYNOUARD,75016.0,CF,35,,12,"102,44",,,,,,,,,1,2.0,103.0,4.0,
816526,16/01/2020,Vente,"1417000,00",83.0,BD,9107,SUCHET,75016.0,BP,3,,141,,191.0,,5.0,"152,53",,,,,3,2.0,156.0,4.0,
816527,10/01/2020,Vente,"50000,00",11.0,BD,3663,FLANDRIN,75016.0,EC,19,,16,,,,,,,,,,1,3.0,0.0,0.0,
816528,27/01/2020,Vente,"533500,00",149.0,RUE,5744,DE LONGCHAMP,75016.0,ED,1,,13,"42,17",30.0,,,,,,,,2,2.0,40.0,2.0,
816529,15/01/2020,Vente,"2240650,00",5.0,RUE,2962,DUFRENOY,75016.0,EC,65,,533,"250,06",634.0,,,,,,,,2,4.0,100.0,0.0,
816530,15/01/2020,Vente,"2240650,00",5.0,RUE,2962,DUFRENOY,75016.0,EC,65,,533,"250,06",634.0,,,,,,,,2,2.0,157.0,5.0,
816531,20/01/2020,Vente,"1713000,00",116.0,BD,3465,EXELMANS,75016.0,AZ,34,,13,,,,,,,,,,1,2.0,49.0,2.0,
816532,20/01/2020,Vente,"1713000,00",116.0,BD,3465,EXELMANS,75016.0,AZ,34,,14,,,,,,,,,,1,2.0,66.0,2.0,
816533,13/01/2020,Vente,"777000,00",118.0,BD,9107,SUCHET,75016.0,BP,1,,26,,4.0,,,,,,,,2,2.0,68.0,3.0,
816534,22/01/2020,Vente,"415000,00",1.0,RUE,3070,DES EAUX,75016.0,CG,52,,3,"45,81",4.0,,,,,,,,2,2.0,45.0,2.0,
816535,16/01/2020,Vente,"11000,00",9.0,AV,3472,D EYLAU,75016.0,DU,84,,60,,,,,,,,,,1,4.0,130.0,0.0,
816536,09/01/2020,Vente,"1149450,00",16.0,RUE,2962,DUFRENOY,75016.0,ED,24,,2,,22.0,"84,94",,,,,,,2,2.0,83.0,4.0,
816537,24/01/2020,Vente,"49000,00",36.0,AV,6626,MOZART,75016.0,CN,33,,106,,,,,,,,,,1,3.0,0.0,0.0,
816538,08/01/2020,Vente,"41000,00",49.0,AV,5159,KLEBER,75016.0,FM,8,,59,,,,,,,,,,1,3.0,0.0,0.0,
816539,06/01/2020,Vente,"1265000,00",2.0,RUE,9059,SPONTINI,75016.0,ER,1,,36,,9.0,"109,31",,,,,,,2,2.0,105.0,3.0,
816540,17/01/2020,Vente,"383000,00",3.0,RUE,9161,TALMA,75016.0,CI,68,,147,,44.0,"27,85",,,,,,,2,2.0,30.0,1.0,
816541,06/01/2020,Vente,"1060000,00",17.0,RUE,8989,SINGER,75016.0,CI,85,,28,"91,10",50.0,,,,,,,,2,2.0,100.0,4.0,
816542,17/01/2020,Vente,"260000,00",104.0,RUE,6324,MICHEL ANGE,75016.0,AS,9,,41,"29,80",,,,,,,,,1,2.0,38.0,1.0,
816543,22/01/2020,Vente,"1170000,00",64.0,AV,8059,RAYMOND POINCARE,75016.0,FK,116,,3,"53,92",,,,,,,,,1,4.0,54.0,0.0,
816544,24/01/2020,Vente,"1250000,00",19.0,RUE,8066,RAYNOUARD,75016.0,CF,31,,2003,"99,26",,,,,,,,,1,2.0,100.0,3.0,
816545,20/01/2020,Vente,"380000,00",39.0,RUE,5500,LE MAROIS,75016.0,AD,43,,12,"51,17",35.0,,,,,,,,2,2.0,50.0,2.0,
816546,24/01/2020,Vente,"55000,00",15.0,RUE,3320,ERLANGER,75016.0,AN,21,,217,,,,,,,,,,1,3.0,0.0,0.0,
816547,17/01/2020,Vente,"1567962,00",7.0,RUE,9362,DE LA TOUR,75016.0,DP,29,,17,"135,02",18.0,,69.0,,,,,,3,2.0,137.0,4.0,
816548,27/01/2020,Vente,"356250,00",14.0,RUE,3487,DE LA FAISANDERIE,75016.0,ER,6,,27,"32,42",,,,,,,,,1,3.0,0.0,0.0,
816549,27/01/2020,Vente,"356250,00",14.0,RUE,3487,DE LA FAISANDERIE,75016.0,ER,6,,28,,58.0,,,,,,,,2,3.0,0.0,0.0,
816550,10/01/2020,Vente,"1625000,00",1.0,RUE,5864,LYAUTEY,75016.0,CH,20,,13,"115,03",36.0,,,,,,,,2,2.0,110.0,5.0,
816551,10/01/2020,Vente,"1625000,00",1.0,RUE,5864,LYAUTEY,75016.0,CH,20,,22,,,,,,,,,,1,3.0,0.0,0.0,
816552,10/01/2020,Vente,"1625000,00",1.0,RUE,5864,LYAUTEY,75016.0,CH,20,,20,,,,,,,,,,1,3.0,0.0,0.0,
816553,24/01/2020,Vente,"58000,00",21.0,RUE,1154,DE BOULAINVILLIERS,75016.0,CL,47,,28,,,,,,,,,,1,2.0,9.0,1.0,
816554,14/01/2020,Vente,"570000,00",35.0,RUE,1058,BOILEAU,75016.0,AP,85,,16,,,,,,,,,,1,2.0,36.0,2.0,
816555,14/01/2020,Vente,"570000,00",35.0,RUE,1058,BOILEAU,75016.0,AP,85,,6,"49,59",,,,,,,,,1,2.0,49.0,2.0,
816556,15/01/2020,Vente,"603400,00",118.0,RUE,5249,JEAN DE LA FONTAINE,75016.0,BQ,108,,31,,52.0,"51,13",,,,,,,2,2.0,54.0,3.0,
816557,10/01/2020,Vente,"25000,00",50.0,RUE,5249,JEAN DE LA FONTAINE,75016.0,BV,36,,452,,,,,,,,,,1,3.0,0.0,0.0,
816558,24/01/2020,Vente,"5400,00",126.0,RUE,7587,DE LA POMPE,75016.0,DW,17,,2,,,,,,,,,,1,2.0,145.0,5.0,
816559,27/01/2020,Vente,"1640000,00",7.0,AV,7804,PDT WILSON,75016.0,FU,4,,45,"84,80",,,,,,,,,1,2.0,174.0,6.0,
816560,24/01/2020,Vente,"1282550,00",5.0,RUE,2628,DEBROUSSE,75016.0,FU,5,,9,"85,07",,,,,,,,,1,2.0,87.0,4.0,
816561,24/01/2020,Vente,"1282550,00",5.0,RUE,2628,DEBROUSSE,75016.0,FU,5,,27,,,,,,,,,,1,2.0,50.0,3.0,
816562,16/01/2020,Vente,"1174943,00",26.0,AV,7290,PERRICHONT,75016.0,BY,23,,15,"104,21",16.0,,18.0,,43.0,,,,4,2.0,105.0,5.0,
816563,23/01/2020,Vente,"3800000,00",71.0,BD,6516,DE MONTMORENCY,75016.0,BQ,9,,,,,,,,,,,,0,1.0,200.0,7.0,165.0
816564,10/01/2020,Vente,"160000,00",7.0,RUE,2071,CLAUDE CHAHU,75016.0,DO,62,,45,"6,37",,,,,,,,,1,2.0,5.0,1.0,
816565,10/01/2020,Vente,"160000,00",7.0,RUE,2071,CLAUDE CHAHU,75016.0,DO,62,,41,"10,44",,,,,,,,,1,2.0,11.0,1.0,
816566,10/01/2020,Vente,"160000,00",7.0,RUE,2071,CLAUDE CHAHU,75016.0,DO,62,,41,"10,44",,,,,,,,,1,3.0,0.0,0.0,
816567,20/01/2020,Vente,"525000,00",30.0,BD,3465,EXELMANS,75016.0,AR,24,,13,"50,55",,,,,,,,,1,2.0,53.0,3.0,
816568,24/01/2020,Vente,"120000,00",21.0,RUE,3822,BENJAMIN FRANKLIN,75016.0,DS,29,,118,,,,,,,,,,1,3.0,0.0,0.0,
816569,24/01/2020,Vente,"665000,00",31.0,RUE,5500,LE MAROIS,75016.0,AD,37,,5,,,,,,,,,,1,4.0,72.0,0.0,
816570,17/01/2020,Vente,"215000,00",7.0,RUE,1117,BOSIO,75016.0,BQ,59,,2,"14,91",,,,,,,,,1,2.0,10.0,0.0,
816571,14/01/2020,Vente,"48000,00",30.0,RUE,3545,FELICIEN DAVID,75016.0,BY,24,,153,,,,,,,,,,1,3.0,0.0,0.0,
816572,15/01/2020,Vente,"289500,00",8.0,RUE,5491,LEKAIN,75016.0,CI,51,,31,,36.0,"26,47",,,,,,,2,2.0,29.0,2.0,
816573,28/01/2020,Vente,"130600,00",4.0,SQ,6351,MIGNOT,75016.0,DT,35,,91,,,,,,,,,,1,3.0,0.0,0.0,
816574,14/01/2020,Vente,"26000,00",3.0,VC,0870,HAM BERANGER,75016.0,BU,35,,16,,,,,,,,,,1,3.0,0.0,0.0,
